book,publisher
14833218358,"Ediciones Martï¿½nez Roca, Barcelona"
30503281430,"Galaxy, NY"
8362852718,Modern Library
30652742009,Airmont Publishing Co
30573991245,"Pinnacle., New York"
30091784850,Random House Publishing Group
22513631094,"Bell, New York"
30571939719,W. W. Norton & Company
11899403580,"The Heritage Press, New York"
30695492046,Pocket Books
30698868453,JG Kids
22380400197,"Clark Publishing, Evanston, IL"
30721277687,Del Rey
30690858090,Ballantine
30737175411,Grand Central Publishing
30746206212,
30698043799,Dover
30722406556,HarperCollins Publishers
897560422,"Avenel Books, New York"
30573474236,Dodd Mead
30137475092,Ace
22861540618,"Better Publications, New York"
13096412962,"H G Bohn, London"
30345717147,Dover
30735773121,Signet
30137462631,fiction publishing
30716025056,Little Brown & Co
30679123901,NELSON DOUBLEDAY
30747668934,Sterling Children's Books
30738986446,Penguin Publishing Group
30746362118,"Reader's Digest Association, Inc."
5370188045,"Dell, NY"
30738932875,
30636201454,Ballantine
30604654186,Ballantine
30400586400,Aladdin
9695113377,1969 o Signet 4068
30612843987,HarperCollins Publishers
20732384775,"Heritage Press (1943), New York, NY"
22723629553,Marabout science fiction Sans date
30660957536,HarperCollins/QPB. 1 Paperback
30327006267,
30396591814,"Stanton & Lee, Sauk City, WI"
30699114461,Brooks Cole
794446109,"Galaxy, NY"
2585363632,SIGNET/NEW AMERICAN LIBRARY
30549303439,Shambhala
30296525501,St. Martin's Press
30421581548,Octopus Books
22416893423,"Opta, Club du Livre d'anticipation, CLA, 1969"
30137481192,"daw book,"
30739898625,HarperCollins Publishers Limited
30266522723,
8559114216,"Prestige Books, United States"
30137484915,"daw book,"
30453954805,Random House Publishing Group
30563007403,A DOLPHIN BOOK
30723048130,"Weird Tales, NY"
30605169446,Penguin Publishing Group
16324278063,"D A W Books, Incorporated, New York, NY, USA"
3685474423,Ballantine
30688509934,Bantam Books
20652986673,"Bantam Books, U.S.A."
30666348889,Cliffs Notes
381789256,"Arkham House., Sauk City:"
12883870881,"Fine Editions Press, Cleveland"
30267547029,
30699602522,DAW
2609856368,Ballantine
30698810069,Pocket (FR)
30119390152,MENTOR
30742191948,Bantam Books
30564005025,"Ultimate Publishing, NY"
30721245915,Oxford University Press
20028516608,Thomas Y. Crowell
30080206348,Dodd Mead
3710950034,Ace
22731583075,"Ultimate Publishing, NY"
30697924889,Fawcett Publications
30137497113,bantam
30265212200,
18046429869,"Insel Verlag,"
30743896063,Ace
30746180302,Playmore Inc. Publishers
30699941723,DAW
30705690009,Pocket Books
30725186676,Barnes & Noble Classics
30605748129,Doubleday
30697784402,EDICIONES LEYENDA S.A. DE C.V.
30664514078,Ace
30431106680,
30563396569,Universal Sales Marketing
14781990690,"Street & Smith Publications Inc, New York"
17041373873,"Nelson Doubleday, New York"
268903016,"Oliver Boyd, Edinburgh"
30264857899,
30030225436,Ace
30287418672,Ace
30338970628,Stemmer House Publishers
30262576954,"Dodd, Mead"
30645706145,River Press
30272464449,
22519779601,"Harper & Bros., New York/ London"
30102006646,Routledge & Kegan Paul 1979
30698068508,Workman Publishing Company
735308510,"New York: Duell, Sloan & Pearce,"
30625522920,Dell Books
30588787737,Dover
30740254683,"Penguin Books, Limited"
30137572148,fictioneers
30697719922,Sterling Publishing
30668279810,Ballantine
30712247488,Signet
3242361319,Dell
30445868700,"Adyar-Verl.,"
30501461493,Pocket
30050460904,"Popular Library, NY"
30325290707,
30184443692,
30706377099,Ace
30561554005,University Books January 1959
624547746,Philadelphia David McKay (1900).
30137481189,"belmont book,"
30282187667,White Lion Publishing
30643167208,
30734713027,"Bantam Books, Inc."
30090302064,J M Dent
30278778019,
30725881362,Dell
30660731666,Putnam
30642361161,DAW
30290991936,Barnes & Noble Classics
8525574809,"Duell,Sloanand Pearce, NY"
10404769003,
30503768858,Ace
22781855570,Griffith and Farran
248222574,Ballantine
30711595010,Penguin Classics
30137562861,fiction house
2499489018,"Hallmark Cards, Inc., Kansas City, Missouri"
16715075061,Ballantine
30119425763,Putnam Pub Group
22877224282,Ballantine
30698928414,Avon Books
30130989983,"Marvel Comics, US"
22608632971,"D. Peter Ogden, Tampla, FL"
14305289192,Galaxy
22408987863,Popular Library
22793844412,Mentor
30037267223,Avenal
30337487973,Pacific Learning
30349086940,"Pellegrini & Cudahy, New York"
17004357559,Ace
30629543256,Andesite Press
11120462431,"PELLEGRINI & CUDAHY, CHICAGO"
30732949644,Penguin Publishing Group
11966703224,"Spring Books., London."
22488442863,
30611970167,- -
30317835686,Ballantine
30646103883,Bonanza Books / Crown Publishers
30749481517,Oxford University Press
30598353380,Random House Publishing Group
9483911921,J. M. Dent & Sons
30739222853,HarperCollins Publishers
30733150357,Penguin Publishing Group
22688900692,"SIGNET / Mentor, US"
30330565047,Barnes & Noble Classics
30651474562,"Little, Brown"
30057154971,Popular Library
30697385714,Prestwick House
30694115005,Dover
30738805681,Random House Publishing Group
22699539308,
30731292352,Dover
30694694705,"Berkley Books, New York"
30265309882,
30708380314,Houghton Mifflin Company
30282053998,
8080392568,"Collier Books, New York"
30749371076,Ballantine
30626747960,"Duell, Sloan, and Pearce"
30614276809,
30740255481,Penguin Publishing Group
8178753525,Pyramid T-2012
30699615654,Xerox Education Publications
22803197035,Everyman Paperbacks
30381633052,Theosophical Publishing Society
18711891640,The Citadel Press
30137480254,"daw book,"
30137484020,"daw book,"
4991810375,"Fischer Bï¿½cherei KG, Frankfurt am Main"
30612148555,- -
53288257,"J. E. Tilton, boston"
30745293523,Modern Library
17371941549,AW Bruna
30620192923,Ballantine
30746077051,
5467409062,"Dell Publishing, Inc, New York, NY, U.S.A."
22538662085,"The Heritage Press, New York: (1"
13324372226,"Routledge (The New Universal Library), GB"
30737578799,
30729942575,Ace
30699113311,Dover
30627503942,Del Rey
30696799975,Fawcett Gold Medal
7367588903,"Charles Scribner's Sons, New York"
30704986252,W. W. Norton & Company
30692138071,Vintage
1026835281,Ballantine
30620595053,Sterling Children's Books
30662358674,Pocket Books
30740232721,
30310714844,"Berkley Books, New York, NY, U.S.A."
30135254805,Dell
30669617971,"DODD, MEAD & COMPANY"
30413579067,Dover
30466389959,Random House Value Publishing
12171649760,"Whitney & Vaida Stewart Montgomery, Dallas, TX, U.S.A."
30661433448,Dover
30607318291,Ace
30318993248,Nelson Doubleday
30271156587,
1345714886,"A. T. Chapman, Montreal"
30723059319,Dell Pub. Co
30750193337,Cosmos
30569376032,
30706738152,Bantam Doubleday Dell
30740095877,
30707355737,Laurel
30496207689,Belmont
30175945410,Paperback Library
30543903597,Back Bay Books
30109652518,Ballantine
30697823676,Dell 3361
30569979592,Pinnacle.
30651328108,Ziff Davis Publishing Company
30697823439,Xerox Education Publications
30033008918,Dover
30264689885,
30733272474,Penguin Publishing Group
167542746,"Doubleday, New York"
1936768247,Beagle Books
22819962339,"MacFadden Pub, Canada"
16118374025,"D. Appleton and Company, New York"
30568888607,
30415001340,Dover
30699632268,NELSON DOUBLEDAY
9011151001,Signet
30140097199,Dell Publishing
22841020708,
30612306841,Penguin Books
12612746561,"Peter Pauper Press, Mount Vernon, NY"
30267806721,
30405177539,Ace
30405741036,Ace
30614192976,
10075525181,Daw Books
196981282,"Candlelight Press, New York"
16873495682,Signet
30305194929,Penguin Publishing Group
30082154690,Random House~trade
21115065563,"Arkham House Pub, Sauk City"
30748862919,Sterling Children's Books
30699637817,Berkley Books
20324540219,"Little, Brown And Company"
30137491659,arkham house
1163126018,"Health Research, Mokelumne Hill , Ca."
30210501107,Granada Publishing Limited
30733507733,Algonquin Books of Chapel Hill
30516354362,The Heritage Press
19946029573,Dell 3361
30697412824,New American Library
22826397364,Penguin Classics
3353422260,"New York, Harper & Row 1966."
22922341286,Four Square
30738612030,
561310790,Dover
30551329922,Ballantine
1270293452,"Little Brown, 1957"
30563028482,Harper & Bros.: NY
30713269903,C. Scribner's Sons
30035585485,"Airmont Publishing, Airmont Publishing"
22907927620,Bourgois
30651818808,Doubleday
30592405868,Dell
30586697697,Baen
30738955594,Penguin Publishing Group
30344598588,"D. Appleton & Co., New York"
4880340257,"HET MODEN VOOR DE UITGEVER/HOUTSNEDEN VAN BERT BOUMAN, 1950"
22568350908,Ace
30137584218,Ace
30556502311,Pinnacle
17759598492,Nelson Doubleday
30737908838,"Orion Publishing Group, Limited"
30723759032,Wordsworth Editions Ltd
30030344306,Ballantine
30642580268,
20601249024,"Futura Publications Limited, London"
10746848473,J'ai Lu
30256403075,"Galaxy, NY"
770023534,"Standard Magazines, Inc./Thrilling Publication., New York, NY, USA."
203652682,"Vision Books / Farrar, Straus and Cudahy Burns and Oats, New York"
30177639398,Fontana Collins
30570115826,Little Brown & Co
30737400718,HarperCollins Publishers
30622632127,HarperCollins Publishers
30619179589,Libra
668798517,"Leisure Books/Nordon Publications, Inc., New York, New York, U.S.A."
13086447238,"RINEHART & CO., NY"
30743797653,Puffin Books
30738941363,
168057808,Ace
30315252780,Ace
22876932504,
22671582460,Theosophical Pub House
22915442429,Ace
15464901046,Five Star 1973 : ( 23 other books by this author also available.) Format: paperback. Daily shipping.
30278011268,
30689050743,"SAGE Publications, Inc"
30577514354,Dover
30329063799,Longmeadow Press
30653916821,Random House Value Publishing
20255302964,"New York: DAW Books, (1979)"
30742177023,
30271088338,
22700559616,Ace
1945207404,Berkley Medallion Book
30749500749,Fontana
30346660092,Back Bay Books
30697385886,Dover
30604967437,Del Rey
30361289308,Pinnacle Books
30210602560,
30295999000,The Danbury Press
30604610013,"Garden City, NY: Doubleday"
30433036085,Avon Books
30577523159,Bantam Classics
1286173022,Edwin P. Geauque / Wake-brook House
12606323896,"Penguin, Hammondsworth"
12108012226,Ace
22639983322,Pinnacle Books
30266349804,
30697486924,Arbor House Pub Co
30666997931,"collier, new york"
30693194792,Wordsworth Editions Ltd
30660800011,Dover
4438854578,Corgi
30737155568,
30699239387,Puffin Books
30697805280,Alfred A. Knopf
30635292649,
668694395,PLAYMORE/WALDMAN
30666768890,Del Rey
1405648593,"Pinnacle, Canada"
30334477657,"Harper & Brothers, Franklin Square"
30738926661,HarperCollins Publishers
30598800939,Laurel
30446932490,Spark Publishing
30736917748,Laurel Leaf
30631305866,Independently Published
30404068498,Pinnacle
20019488476,"Dell Publishing Co., Inc."
3138995868,"Garden City Books, Garden City New York"
8287033201,"Bantam Books, United States"
30454825667,Dover
30554562999,
2455157527,DELL BOOKS
30686485432,
30000172779,Double & Day Company
30594559728,"Scott, Foresman"
30699505558,Disney Pr
30101647310,
30602604063,Ace
30630584380,Ace
30733324891,
30708244109,Penguin Classics
30270687120,
30082267307,DAW
30577561312,Bantam Classics
458628568,"Oliver & Boyd, London"
30361248792,Rinehart
30618033122,Scholastic Inc.
30428281993,Oxford University Press
30725882521,Del Rey
30699395249,Tor Fantasy
12163950273,"Whitney & Vaida Stewart Montgomery, Dallas, TX, U.S.A."
30330058014,"Fawcett Publications, Inc."
1752765559,Dover
30699038434,Bison Books
30735803894,"Macmilan, New York"
30647532895,Ace
22630856527,Dell/Laurel
30109128474,"Bulfinch Press,U.S."
30573174035,Ace
30699887720,Cliffs Notes
30620983909,Ace
30551329043,Ace
30725406105,
30739949546,
1036460214,"Published by Atlas Publishing Co. Ltd., by Arrangement with Mercury Press Inc., New York October . 1963."
17751840835,Nelson Doubleday
30405414195,
30550501976,"Guild America, Doubelday, [N.D.], New York:"
30738025909,
30735519134,Ballantine
30584727977,"DODD, MEAD & COMPANY"
22617918182,Theosophical Publishing House
1409090477,Ace
30195875626,Laurel
30282668108,Pinnacle 40-656
30577515373,Berkley
22378369697,"Galaxy, NY"
88289157,"Arkham House, Sauk City, WI, USA"
30619680148,Avenel Books
30532506062,Dover
30049349888,Wiley
30193247990,Townsend Press
22296918995,Dover
30424001134,"Standard Magazines, NY"
10888942498,"Mercury Press, Cornwall"
30706697520,Dover
30529760610,DAW
30137483082,"daw book,"
22513613958,"Chilton, Radnor, Pennsylvania"
30698947031,Wordsworth Editions Ltd
30259932165,
30165724141,"Literary Guild/ Doubleday, Garden City, NY"
30322305654,
1385160002,"Open Court Publishing, LaSalle IL,"
22589345816,"E.V.A., 1961."
30659567332,N.Y.: Harper & Row
30605084355,Ballantine
30699420095,Gregg Press
1279220374,"Pinnacle Books, New York, N. Y."
9331689530,Ace
30551320878,Ace
12207244151,Spring Books - Hamlyn
30613919556,Hallmark Editions
30625832160,Cliffs Notes
30738124309,Flammarion et Cie
30282877929,
30699218080,Macmillan
30617712994,Dodd Mead
30055805362,Dover
2189498640,Ace
30649468872,"Popular Library, NY"
30137470435,Ballantine
30303323811,Troll Communications Llc
663419831,Ballantine
30130637878,Morrow/Avon
30740897412,Dover
22445724212,
3444423462,Laurel Poetry Series
1278465886,"Pinnacle Books, New York"
30724220521,Dover
30415743152,Ballantine
30328252406,Disney Editions
30743771476,Pan Books
30525606186,"Mycroft & Moran (Arkham House,) 1973. First edition. 237pp."
30506712186,A Dell Book [1973]
30741576149,Dell Publishing Company
30698760506,Back Bay Books
792263721,"Christie, Agatha., Pocket Books, nd (1974), c1956,"
30731351911,Turtleback Books
30557106228,Little Brown & Co (T)
30137527814,"belmont double,"
30738143142,
30239529939,Doubleday & Company
30210816761,Ayer Co Pub
30629159864,Palala Press
30739023788,"Doherty Associates, LLC, Tom 18"
30313353765,Signet Classics
30739212521,
17791647434,"Weird Tales, NY"
30659067109,"Pyramid Books, New York"
30205870689,HarperCollins Publishers
30433398353,Avenal
16116362896,
30723576824,Hachette
30162461376,POPLI
30604777863,Ballantine
129127630,HArpers 1945
30665536894,France Loisirs
4438884571,Berkley
30694773632,B E S Pub Co
13181956628,Heritage Press
30644307300,
30570004972,
30137468885,Ballantine
30708509974,
13340361783,"Greenwich, CT: Fawcett Premier # M590 1st Edition"
22559208204,"Paperback Library, New York"
30731342242,Del Rey
22877632296,"George Allen & Unwin, 1969"
30714654183,Sphere
14781997134,"Thomas Nelson Inc [1974], Nashville"
30636659476,Ace
30384225044,
22420058771,Daw Books Publishers
30706025919,
30667877562,Back Bay Books
30430293602,
12923692646,Dell
30569978497,Pinnacle
30574901440,Dover
30492925638,Harvard University Press
30735151555,
30699334611,Vintage
30697841017,Modern Library
22817866046,"Gnome Press, New York"
30697553669,Hill & Wang
22609855717,Stanton & Lee
30584734372,Ace
30238758221,Saalfield
30749359521,"Doherty Associates, LLC, Tom"
30718484504,"Duell, Sloan and Pearce [c1961]"
30413221832,Dell Publishing
30229908669,"Duell, Sloan, and Pearce"
2520829699,"George Allen & Unwin, London"
21969360140,"Belmont, New York"
30433259641,"Cerchio della Luna 0, Italy"
30329849320,"Weird Tales, New York"
30628380743,Paul Dry Books
30617342046,Easton Press
30381797249,"Duell, Sloan and Pearce, New York"
30270332533,
157948480,"Sampson Low, Marston, Searle & Rivington, London"
30218117004,Scripture Press
309161378,"Causeway Books, New York"
20167377028,
30107644551,Ace
30302327131,Berkley
30268020456,
30282669908,"Ultimate Publishing Co., Inc."
12481311788,"Signet Books # P4068, dated November 1969. 60 cents cover price."
30755614625,SparkNotes
30609648341,
30310718530,"Popular Library, New York, NY, U.S.A."
30749824167,Ace
2052127906,"Sampson Low, Marston and Co, London"
30611510540,Martino Fine Books
20453651843,
30609893899,
2167109007,"John Murray, London"
30398609711,
22571731549,"The Heritage Press, NY"
30615837995,Dell
30250289946,Dover
4615052891,Carit Andersens Forlag
30621801350,Del Rey
8903892915,"Gramercy Publishing Co., New York"
30053816788,"Mycroft & Moran, Sauk City"
30745953016,Shambhala
5939306856,Ballantine
22857262972,St. Martin's Press
30037394540,Berkley Medallion
30471855722,Quirk Books
30631044908,Ace
30744631434,"Spring Books, London"
22779228164,"Doubleday, Doran and Company"
30137519181,fantasy publishing
21426614186,"WALTER NEALE., NEW YORK."
9180305972,"Paperback Library, New York"
30509622022,Dell
20338166036,Consul
